time,latitude,longitude,temperature
29264,-33,-61,-1.290000
29264,-33,-59,-1.270000
29264,-33,-57,-1.270000
29264,-33,-55,-1.270000
29264,-33,-53,-1.320000
29264,-33,-51,-1.090000
29264,-33,-49,-0.850000
29264,-33,-47,-0.460000
29264,-33,-45,-0.230000
29264,-33,-43,-0.010000
29264,-33,-41,0.370000
29264,-33,-39,0.560000
29264,-33,-37,0.750000
29264,-33,-35,0.910000
29264,-33,-33,0.930000
29264,-33,-31,0.960000
29264,-33,-29,0.890000
29264,-33,-27,0.750000
29264,-33,-25,0.620000
29264,-33,-23,0.340000
29264,-33,-21,0.150000
29264,-33,-19,-0.050000
29264,-33,-17,-0.390000
29264,-33,-15,-0.540000
29264,-33,-13,-0.690000
29264,-33,-11,-0.800000
29264,-33,-9,-0.830000
29264,-33,-7,-0.870000
29264,-33,-5,-1.000000
29264,-33,-3,-1.120000
29264,-33,-1,-1.230000
29264,-33,1,-1.490000
29264,-33,3,-1.560000
29264,-33,5,-1.630000
29264,-33,7,-1.600000
29264,-33,9,-1.500000
29264,-33,11,-1.400000
29264,-33,13,-1.210000
29264,-33,15,-1.070000
29264,-33,17,-0.940000
29264,-33,19,NaN
29264,-33,21,0.140000
29264,-33,23,0.140000
29264,-33,25,0.260000
29264,-33,27,0.270000
29264,-33,29,0.280000
29264,-33,31,0.540000
29264,-33,33,0.680000
29264,-33,35,0.820000
29264,-33,37,0.990000
29264,-33,39,1.010000
29264,-33,41,1.030000
29264,-33,43,1.000000
29264,-33,45,1.030000
29264,-33,47,1.060000
29264,-33,49,1.260000
29264,-33,51,1.320000
29264,-33,53,1.380000
29264,-33,55,1.240000
29264,-33,57,1.060000
29264,-33,59,0.870000
29264,-33,61,0.580000
29264,-33,63,0.480000
29264,-33,65,0.370000
29264,-33,67,0.300000
29264,-33,69,0.190000
29264,-33,71,0.070000
29264,-33,73,-0.240000
29264,-33,75,-0.420000
29264,-33,77,-0.590000
29264,-33,79,-0.780000
29264,-33,81,-0.850000
29264,-33,83,-0.930000
29264,-33,85,-0.960000
29264,-33,87,-0.900000
29264,-33,89,-0.840000
29264,-33,91,-0.690000
29264,-33,93,-0.610000
29264,-33,95,-0.540000
29264,-33,97,-0.450000
29264,-33,99,-0.380000
29264,-33,101,-0.300000
29264,-33,103,-0.040000
29264,-33,105,0.200000
29264,-33,107,0.450000
29264,-33,109,0.820000
29264,-33,111,0.940000
29264,-33,113,1.060000
29264,-33,115,0.230000
29264,-33,117,0.220000
29264,-33,119,0.210000
29264,-33,121,0.260000
29264,-33,123,0.370000
29264,-33,125,0.470000
29264,-33,127,0.360000
29264,-33,129,0.340000
29264,-33,131,0.320000
29264,-33,133,1.560000
29264,-33,135,1.690000
29264,-33,137,1.820000
29264,-33,139,1.170000
29264,-33,141,0.950000
29264,-33,143,0.730000
29264,-33,145,0.430000
29264,-33,147,0.310000
29264,-33,149,0.190000
29264,-33,151,-0.030000
29264,-33,153,-0.630000
29264,-33,155,-1.220000
29264,-33,157,-1.180000
29264,-33,159,-1.120000
29264,-33,161,-1.060000
29264,-33,163,-0.940000
29264,-33,165,-0.840000
29264,-33,167,-0.740000
29264,-33,169,-0.580000
29264,-33,171,-0.460000
29264,-33,173,-0.340000
29264,-33,175,-0.220000
29264,-33,177,-0.190000
29264,-33,179,-0.170000
29264,-31,-179,0.090000
29264,-31,-177,0.210000
29264,-31,-175,0.330000
29264,-31,-173,0.450000
29264,-31,-171,0.500000
29264,-31,-169,0.550000
29264,-31,-167,0.670000
29264,-31,-165,0.770000
29264,-31,-163,0.860000
29264,-31,-161,0.910000
29264,-31,-159,0.880000
29264,-31,-157,0.840000
29264,-31,-155,0.690000
29264,-31,-153,0.630000
29264,-31,-151,0.580000
29264,-31,-149,0.650000
29264,-31,-147,0.660000
29264,-31,-145,0.670000
29264,-31,-143,0.780000
29264,-31,-141,0.830000
29264,-31,-139,0.890000
29264,-31,-137,1.010000
29264,-31,-135,1.130000
29264,-31,-133,1.250000
29264,-31,-131,1.450000
29264,-31,-129,1.550000
29264,-31,-127,1.650000
29264,-31,-125,1.710000
29264,-31,-123,1.720000
29264,-31,-121,1.730000
29264,-31,-119,1.720000
29264,-31,-117,1.700000
29264,-31,-115,1.680000
29264,-31,-113,1.630000
29264,-31,-111,1.540000
29264,-31,-109,1.450000
29264,-31,-107,1.170000
29264,-31,-105,0.970000
29264,-31,-103,0.770000
29264,-31,-101,0.560000
29264,-31,-99,0.370000
29264,-31,-97,0.180000
29264,-31,-95,-0.150000
29264,-31,-93,-0.320000
29264,-31,-91,-0.490000
29264,-31,-89,-0.720000
29264,-31,-87,-0.720000
29264,-31,-85,-0.730000
29264,-31,-83,-0.590000
29264,-31,-81,-0.570000
29264,-31,-79,-0.560000
29264,-31,-77,-0.520000
29264,-31,-75,-0.460000
29264,-31,-73,-0.390000
29264,-31,-71,-1.630000
29264,-31,-69,-1.480000
29264,-31,-67,-1.330000
29264,-31,-65,-1.350000
29264,-31,-63,-1.360000
29264,-31,-61,-1.370000
29264,-31,-59,-1.360000
29264,-31,-57,-1.360000
29264,-31,-55,-1.350000
29264,-31,-53,-1.320000
29264,-31,-51,-1.050000
29264,-31,-49,-0.780000
29264,-31,-47,-0.420000
29264,-31,-45,-0.200000
29264,-31,-43,0.020000
29264,-31,-41,0.400000
29264,-31,-39,0.590000
29264,-31,-37,0.790000
29264,-31,-35,0.990000
29264,-31,-33,1.000000
29264,-31,-31,1.000000
29264,-31,-29,0.840000
29264,-31,-27,0.660000
29264,-31,-25,0.480000
29264,-31,-23,0.160000
29264,-31,-21,-0.030000
29264,-31,-19,-0.230000
29264,-31,-17,-0.570000
29264,-31,-15,-0.710000
29264,-31,-13,-0.850000
29264,-31,-11,-0.950000
29264,-31,-9,-0.990000
29264,-31,-7,-1.030000
29264,-31,-5,-1.140000
29264,-31,-3,-1.300000
29264,-31,-1,-1.450000
29264,-31,1,-1.660000
29264,-31,3,-1.660000
29264,-31,5,-1.660000
29264,-31,7,-1.500000
29264,-31,9,-1.380000
29264,-31,11,-1.250000
29264,-31,13,-1.150000
29264,-31,15,-1.110000
29264,-31,17,-1.080000
29264,-31,19,NaN
29264,-31,21,NaN
29264,-31,23,NaN
29264,-31,25,NaN
29264,-31,27,NaN
29264,-31,29,NaN
29264,-31,31,0.740000
29264,-31,33,0.820000
29264,-31,35,0.900000
29264,-31,37,0.960000
29264,-31,39,1.000000
29264,-31,41,1.050000
29264,-31,43,1.070000
29264,-31,45,1.080000
29264,-31,47,1.090000
29264,-31,49,1.240000
29264,-31,51,1.310000
29264,-31,53,1.370000
29264,-31,55,1.220000
29264,-31,57,1.010000
29264,-31,59,0.790000
29264,-31,61,0.480000
29264,-31,63,0.370000
29264,-31,65,0.260000
29264,-31,67,0.180000
29264,-31,69,0.040000
29264,-31,71,-0.090000
29264,-31,73,-0.410000
29264,-31,75,-0.580000
29264,-31,77,-0.740000
29264,-31,79,-0.870000
29264,-31,81,-0.900000
29264,-31,83,-0.930000
29264,-31,85,-0.890000
29264,-31,87,-0.800000
29264,-31,89,-0.710000
29264,-31,91,-0.540000
29264,-31,93,-0.440000
29264,-31,95,-0.350000
29264,-31,97,-0.270000
29264,-31,99,-0.230000
29264,-31,101,-0.180000
29264,-31,103,0.050000
29264,-31,105,0.300000
29264,-31,107,0.540000
29264,-31,109,0.860000
29264,-31,111,0.970000
29264,-31,113,1.070000
29264,-31,115,0.130000
29264,-31,117,0.150000
29264,-31,119,0.160000
29264,-31,121,0.210000
29264,-31,123,0.260000
29264,-31,125,0.320000
29264,-31,127,0.450000
29264,-31,129,0.610000
29264,-31,131,0.760000
29264,-31,133,1.750000
29264,-31,135,1.600000
29264,-31,137,1.440000
29264,-31,139,0.870000
29264,-31,141,0.660000
29264,-31,143,0.450000
29264,-31,145,0.160000
29264,-31,147,0.050000
29264,-31,149,-0.050000
29264,-31,151,-0.230000
29264,-31,153,-0.810000
29264,-31,155,-1.380000
29264,-31,157,-1.340000
29264,-31,159,-1.240000
29264,-31,161,-1.150000
29264,-31,163,-0.960000
29264,-31,165,-0.850000
29264,-31,167,-0.750000
29264,-31,169,-0.510000
29264,-31,171,-0.360000
29264,-31,173,-0.220000
29264,-31,175,-0.060000
29264,-31,177,-0.040000
29264,-31,179,-0.010000
29264,-29,-179,0.350000
29264,-29,-177,0.460000
29264,-29,-175,0.560000
29264,-29,-173,0.660000
29264,-29,-171,0.700000
29264,-29,-169,0.750000
29264,-29,-167,0.890000
29264,-29,-165,0.960000
29264,-29,-163,1.030000
29264,-29,-161,1.060000
29264,-29,-159,1.020000
29264,-29,-157,0.990000
29264,-29,-155,0.840000
29264,-29,-153,0.770000
29264,-29,-151,0.700000
29264,-29,-149,0.750000
29264,-29,-147,0.770000
29264,-29,-145,0.780000
29264,-29,-143,0.870000
29264,-29,-141,0.900000
29264,-29,-139,0.920000
29264,-29,-137,1.000000
29264,-29,-135,1.100000
29264,-29,-133,1.200000
29264,-29,-131,1.380000
29264,-29,-129,1.460000
29264,-29,-127,1.540000
29264,-29,-125,1.590000
29264,-29,-123,1.600000
29264,-29,-121,1.620000
29264,-29,-119,1.610000
29264,-29,-117,1.560000
29264,-29,-115,1.510000
29264,-29,-113,1.390000
29264,-29,-111,1.260000
29264,-29,-109,1.130000
29264,-29,-107,0.850000
29264,-29,-105,0.690000
29264,-29,-103,0.540000
29264,-29,-101,0.360000
29264,-29,-99,0.200000
29264,-29,-97,0.040000
29264,-29,-95,-0.250000
29264,-29,-93,-0.380000
29264,-29,-91,-0.520000
29264,-29,-89,-0.680000
29264,-29,-87,-0.660000
29264,-29,-85,-0.630000
29264,-29,-83,-0.510000
29264,-29,-81,-0.480000
29264,-29,-79,-0.450000
29264,-29,-77,-0.370000
29264,-29,-75,-0.280000
29264,-29,-73,-0.190000
29264,-29,-71,-1.880000
29264,-29,-69,-1.660000
29264,-29,-67,-1.430000
29264,-29,-65,-1.420000
29264,-29,-63,-1.430000
29264,-29,-61,-1.440000
29264,-29,-59,-1.440000
29264,-29,-57,-1.430000
29264,-29,-55,-1.420000
29264,-29,-53,-1.410000
29264,-29,-51,-1.320000
29264,-29,-49,-1.240000
29264,-29,-47,-0.420000
29264,-29,-45,-0.240000
29264,-29,-43,-0.060000
29264,-29,-41,0.290000
29264,-29,-39,0.490000
29264,-29,-37,0.700000
29264,-29,-35,0.910000
29264,-29,-33,0.910000
29264,-29,-31,0.910000
29264,-29,-29,0.680000
29264,-29,-27,0.470000
29264,-29,-25,0.270000
29264,-29,-23,-0.060000
29264,-29,-21,-0.230000
29264,-29,-19,-0.400000
29264,-29,-17,-0.690000
29264,-29,-15,-0.810000
29264,-29,-13,-0.940000
29264,-29,-11,-1.070000
29264,-29,-9,-1.140000
29264,-29,-7,-1.210000
29264,-29,-5,-1.340000
29264,-29,-3,-1.480000
29264,-29,-1,-1.620000
29264,-29,1,-1.750000
29264,-29,3,-1.690000
29264,-29,5,-1.630000
29264,-29,7,-1.390000
29264,-29,9,-1.250000
29264,-29,11,-1.120000
29264,-29,13,-1.060000
29264,-29,15,-1.080000
29264,-29,17,-1.090000
29264,-29,19,NaN
29264,-29,21,NaN
29264,-29,23,NaN
29264,-29,25,NaN
29264,-29,27,NaN
29264,-29,29,NaN
29264,-29,31,0.800000
29264,-29,33,0.930000
29264,-29,35,0.970000
29264,-29,37,0.970000
29264,-29,39,1.030000
29264,-29,41,1.090000
29264,-29,43,1.150000
29264,-29,45,1.130000
29264,-29,47,1.110000
29264,-29,49,1.180000
29264,-29,51,1.210000
29264,-29,53,1.250000
29264,-29,55,1.090000
29264,-29,57,0.880000
29264,-29,59,0.660000
29264,-29,61,0.350000
29264,-29,63,0.240000
29264,-29,65,0.120000
29264,-29,67,0.000000
29264,-29,69,-0.140000
29264,-29,71,-0.280000
29264,-29,73,-0.570000
29264,-29,75,-0.700000
29264,-29,77,-0.830000
29264,-29,79,-0.900000
29264,-29,81,-0.870000
29264,-29,83,-0.850000
29264,-29,85,-0.730000
29264,-29,87,-0.630000
29264,-29,89,-0.540000
29264,-29,91,-0.390000
29264,-29,93,-0.300000
29264,-29,95,-0.210000
29264,-29,97,-0.120000
29264,-29,99,-0.070000
29264,-29,101,-0.030000
29264,-29,103,0.180000
29264,-29,105,0.380000
29264,-29,107,0.580000
29264,-29,109,0.840000
29264,-29,111,0.930000
29264,-29,113,1.010000
29264,-29,115,-0.010000
29264,-29,117,0.040000
29264,-29,119,0.090000
29264,-29,121,0.150000
29264,-29,123,0.180000
29264,-29,125,0.220000
29264,-29,127,0.340000
29264,-29,129,0.580000
29264,-29,131,0.830000
29264,-29,133,1.190000
29264,-29,135,1.010000
29264,-29,137,0.830000
29264,-29,139,0.420000
29264,-29,141,0.250000
29264,-29,143,0.080000
29264,-29,145,-0.170000
29264,-29,147,-0.250000
29264,-29,149,-0.330000
29264,-29,151,-0.410000
29264,-29,153,-0.590000
29264,-29,155,-0.780000
29264,-29,157,-1.400000
29264,-29,159,-1.260000
29264,-29,161,-1.120000
29264,-29,163,-0.860000
29264,-29,165,-0.760000
29264,-29,167,-0.650000
29264,-29,169,-0.360000
29264,-29,171,-0.180000
29264,-29,173,-0.010000
29264,-29,175,0.180000
29264,-29,177,0.210000
29264,-29,179,0.250000
29264,-27,-179,0.660000
29264,-27,-177,0.750000
29264,-27,-175,0.840000
29264,-27,-173,0.880000
29264,-27,-171,0.900000
29264,-27,-169,0.930000
29264,-27,-167,1.040000
29264,-27,-165,1.090000
29264,-27,-163,1.140000
29264,-27,-161,1.170000
29264,-27,-159,1.140000
29264,-27,-157,1.100000
29264,-27,-155,1.010000
29264,-27,-153,0.950000
29264,-27,-151,0.880000
29264,-27,-149,0.840000
29264,-27,-147,0.850000
29264,-27,-145,0.850000
29264,-27,-143,0.860000
29264,-27,-141,0.850000
29264,-27,-139,0.850000
29264,-27,-137,0.900000
29264,-27,-135,0.990000
29264,-27,-133,1.080000
29264,-27,-131,1.200000
29264,-27,-129,1.260000
29264,-27,-127,1.320000
29264,-27,-125,1.370000
29264,-27,-123,1.380000
29264,-27,-121,1.380000
29264,-27,-119,1.340000
29264,-27,-117,1.270000
29264,-27,-115,1.200000
29264,-27,-113,1.050000
29264,-27,-111,0.910000
29264,-27,-109,0.770000
29264,-27,-107,0.520000
29264,-27,-105,0.410000
29264,-27,-103,0.300000
29264,-27,-101,0.170000
29264,-27,-99,0.040000
29264,-27,-97,-0.100000
29264,-27,-95,-0.340000
29264,-27,-93,-0.440000
29264,-27,-91,-0.540000
29264,-27,-89,-0.600000
29264,-27,-87,-0.550000
29264,-27,-85,-0.500000
29264,-27,-83,-0.410000
29264,-27,-81,-0.370000
29264,-27,-79,-0.330000
29264,-27,-77,-0.210000
29264,-27,-75,-0.070000
29264,-27,-73,0.080000
29264,-27,-71,-1.960000
29264,-27,-69,-1.880000
29264,-27,-67,-1.800000
29264,-27,-65,-1.490000
29264,-27,-63,-1.490000
29264,-27,-61,-1.490000
29264,-27,-59,-1.500000
29264,-27,-57,-1.500000
29264,-27,-55,-1.490000
29264,-27,-53,-1.520000
29264,-27,-51,-1.600000
29264,-27,-49,-1.680000
29264,-27,-47,-0.430000
29264,-27,-45,-0.300000
29264,-27,-43,-0.180000
29264,-27,-41,0.130000
29264,-27,-39,0.320000
29264,-27,-37,0.500000
29264,-27,-35,0.700000
29264,-27,-33,0.700000
29264,-27,-31,0.690000
29264,-27,-29,0.440000
29264,-27,-27,0.230000
29264,-27,-25,0.030000
29264,-27,-23,-0.250000
29264,-27,-21,-0.390000
29264,-27,-19,-0.530000
29264,-27,-17,-0.750000
29264,-27,-15,-0.880000
29264,-27,-13,-1.000000
29264,-27,-11,-1.190000
29264,-27,-9,-1.280000
29264,-27,-7,-1.370000
29264,-27,-5,-1.490000
29264,-27,-3,-1.590000
29264,-27,-1,-1.680000
29264,-27,1,-1.720000
29264,-27,3,-1.630000
29264,-27,5,-1.550000
29264,-27,7,-1.290000
29264,-27,9,-1.180000
29264,-27,11,-1.070000
29264,-27,13,-1.050000
29264,-27,15,-1.060000
29264,-27,17,-1.080000
29264,-27,19,NaN
29264,-27,21,NaN
29264,-27,23,NaN
29264,-27,25,NaN
29264,-27,27,NaN
29264,-27,29,NaN
29264,-27,31,NaN
29264,-27,33,1.040000
29264,-27,35,1.040000
29264,-27,37,1.020000
29264,-27,39,1.060000
29264,-27,41,1.110000
29264,-27,43,1.160000
29264,-27,45,1.110000
29264,-27,47,1.060000
29264,-27,49,1.010000
29264,-27,51,1.000000
29264,-27,53,1.000000
29264,-27,55,0.830000
29264,-27,57,0.630000
29264,-27,59,0.430000
29264,-27,61,0.140000
29264,-27,63,0.030000
29264,-27,65,-0.080000
29264,-27,67,-0.220000
29264,-27,69,-0.340000
29264,-27,71,-0.460000
29264,-27,73,-0.690000
29264,-27,75,-0.760000
29264,-27,77,-0.830000
29264,-27,79,-0.800000
29264,-27,81,-0.730000
29264,-27,83,-0.660000
29264,-27,85,-0.530000
29264,-27,87,-0.460000
29264,-27,89,-0.400000
29264,-27,91,-0.290000
29264,-27,93,-0.210000
29264,-27,95,-0.130000
29264,-27,97,-0.020000
29264,-27,99,0.030000
29264,-27,101,0.090000
29264,-27,103,0.260000
29264,-27,105,0.400000
29264,-27,107,0.540000
29264,-27,109,0.750000
29264,-27,111,0.830000
29264,-27,113,0.910000
29264,-27,115,-0.080000
29264,-27,117,-0.030000
29264,-27,119,0.010000
29264,-27,121,0.070000
29264,-27,123,0.110000
29264,-27,125,0.140000
29264,-27,127,0.290000
29264,-27,129,0.380000
29264,-27,131,0.460000
29264,-27,133,0.820000
29264,-27,135,0.650000
29264,-27,137,0.480000
29264,-27,139,-0.120000
29264,-27,141,-0.250000
29264,-27,143,-0.380000
29264,-27,145,-0.510000
29264,-27,147,-0.520000
29264,-27,149,-0.520000
29264,-27,151,-0.520000
29264,-27,153,-0.810000
29264,-27,155,-1.100000
29264,-27,157,-1.320000
29264,-27,159,-1.150000
29264,-27,161,-0.970000
29264,-27,163,-0.680000
29264,-27,165,-0.560000
29264,-27,167,-0.430000
29264,-27,169,-0.110000
29264,-27,171,0.070000
29264,-27,173,0.260000
29264,-27,175,0.480000
29264,-27,177,0.540000
29264,-27,179,0.590000
29264,-25,-179,0.950000
29264,-25,-177,1.000000
29264,-25,-175,1.050000
29264,-25,-173,1.050000
29264,-25,-171,1.060000
29264,-25,-169,1.070000
29264,-25,-167,1.120000
29264,-25,-165,1.140000
29264,-25,-163,1.160000
29264,-25,-161,1.200000
29264,-25,-159,1.150000
29264,-25,-157,1.110000
29264,-25,-155,1.030000
29264,-25,-153,0.980000
29264,-25,-151,0.930000
29264,-25,-149,0.850000
29264,-25,-147,0.800000
29264,-25,-145,0.750000
29264,-25,-143,0.690000
29264,-25,-141,0.670000
29264,-25,-139,0.650000
29264,-25,-137,0.710000
29264,-25,-135,0.780000
29264,-25,-133,0.850000
29264,-25,-131,0.940000
29264,-25,-129,0.980000
29264,-25,-127,1.020000
29264,-25,-125,1.060000
29264,-25,-123,1.040000
29264,-25,-121,1.020000
29264,-25,-119,0.940000
29264,-25,-117,0.860000
29264,-25,-115,0.770000
29264,-25,-113,0.640000
29264,-25,-111,0.530000
29264,-25,-109,0.430000
29264,-25,-107,0.220000
29264,-25,-105,0.150000
29264,-25,-103,0.080000
29264,-25,-101,0.000000
29264,-25,-99,-0.090000
29264,-25,-97,-0.190000
29264,-25,-95,-0.400000
29264,-25,-93,-0.470000
29264,-25,-91,-0.540000
29264,-25,-89,-0.520000
29264,-25,-87,-0.450000
29264,-25,-85,-0.390000
29264,-25,-83,-0.300000
29264,-25,-81,-0.240000
29264,-25,-79,-0.180000
29264,-25,-77,-0.030000
29264,-25,-75,0.170000
29264,-25,-73,0.380000
29264,-25,-71,-1.980000
29264,-25,-69,-1.990000
29264,-25,-67,-1.990000
29264,-25,-65,-1.860000
29264,-25,-63,-1.730000
29264,-25,-61,-1.590000
29264,-25,-59,-1.590000
29264,-25,-57,-1.600000
29264,-25,-55,-1.600000
29264,-25,-53,-1.870000
29264,-25,-51,-1.890000
29264,-25,-49,-1.910000
29264,-25,-47,-0.420000
29264,-25,-45,-0.340000
29264,-25,-43,-0.260000
29264,-25,-41,0.020000
29264,-25,-39,0.170000
29264,-25,-37,0.310000
29264,-25,-35,0.470000
29264,-25,-33,0.450000
29264,-25,-31,0.430000
29264,-25,-29,0.180000
29264,-25,-27,-0.010000
29264,-25,-25,-0.200000
29264,-25,-23,-0.400000
29264,-25,-21,-0.490000
29264,-25,-19,-0.590000
29264,-25,-17,-0.790000
29264,-25,-15,-0.930000
29264,-25,-13,-1.070000
29264,-25,-11,-1.280000
29264,-25,-9,-1.360000
29264,-25,-7,-1.440000
29264,-25,-5,-1.510000
29264,-25,-3,-1.570000
29264,-25,-1,-1.630000
29264,-25,1,-1.650000
29264,-25,3,-1.560000
29264,-25,5,-1.470000
29264,-25,7,-1.250000
29264,-25,9,-1.210000
29264,-25,11,-1.160000
29264,-25,13,-1.260000
29264,-25,15,-1.260000
29264,-25,17,NaN
29264,-25,19,NaN
29264,-25,21,NaN
29264,-25,23,NaN
29264,-25,25,NaN
29264,-25,27,NaN
29264,-25,29,NaN
29264,-25,31,NaN
29264,-25,33,1.060000
29264,-25,35,1.060000
29264,-25,37,1.080000
29264,-25,39,1.080000
29264,-25,41,1.090000
29264,-25,43,1.070000
29264,-25,45,1.060000
29264,-25,47,1.030000
29264,-25,49,0.730000
29264,-25,51,0.680000
29264,-25,53,0.620000
29264,-25,55,0.430000
29264,-25,57,0.250000
29264,-25,59,0.080000
29264,-25,61,-0.150000
29264,-25,63,-0.230000
29264,-25,65,-0.300000
29264,-25,67,-0.390000
29264,-25,69,-0.470000
29264,-25,71,-0.550000
29264,-25,73,-0.700000
29264,-25,75,-0.720000
29264,-25,77,-0.730000
29264,-25,79,-0.630000
29264,-25,81,-0.550000
29264,-25,83,-0.480000
29264,-25,85,-0.390000
29264,-25,87,-0.350000
29264,-25,89,-0.300000
29264,-25,91,-0.210000
29264,-25,93,-0.130000
29264,-25,95,-0.060000
29264,-25,97,0.050000
29264,-25,99,0.090000
29264,-25,101,0.140000
29264,-25,103,0.250000
29264,-25,105,0.350000
29264,-25,107,0.440000
29264,-25,109,0.620000
29264,-25,111,0.690000
29264,-25,113,0.770000
29264,-25,115,-0.130000
29264,-25,117,-0.100000
29264,-25,119,-0.070000
29264,-25,121,-0.070000
29264,-25,123,-0.030000
29264,-25,125,0.000000
29264,-25,127,0.380000
29264,-25,129,0.340000
29264,-25,131,0.300000
29264,-25,133,0.560000
29264,-25,135,0.470000
29264,-25,137,0.380000
29264,-25,139,-0.370000
29264,-25,141,-0.590000
29264,-25,143,-0.810000
29264,-25,145,-0.830000
29264,-25,147,-0.760000
29264,-25,149,-0.690000
29264,-25,151,-0.630000
29264,-25,153,-0.940000
29264,-25,155,-1.250000
29264,-25,157,-1.120000
29264,-25,159,-0.930000
29264,-25,161,-0.750000
29264,-25,163,-0.460000
29264,-25,165,-0.300000
29264,-25,167,-0.150000
29264,-25,169,0.180000
29264,-25,171,0.360000
29264,-25,173,0.550000
29264,-25,175,0.760000
29264,-25,177,0.830000
29264,-25,179,0.900000
29264,-23,-179,1.190000
29264,-23,-177,1.200000
29264,-23,-175,1.180000
29264,-23,-173,1.150000
29264,-23,-171,1.130000
29264,-23,-169,1.140000
29264,-23,-167,1.160000
29264,-23,-165,1.160000
29264,-23,-163,1.140000
29264,-23,-161,1.100000
29264,-23,-159,1.010000
29264,-23,-157,0.970000
29264,-23,-155,0.900000
29264,-23,-153,0.830000
29264,-23,-151,0.740000
29264,-23,-149,0.650000
29264,-23,-147,0.550000
29264,-23,-145,0.450000
29264,-23,-143,0.360000
29264,-23,-141,0.330000
29264,-23,-139,0.320000
29264,-23,-137,0.360000
29264,-23,-135,0.430000
29264,-23,-133,0.500000
29264,-23,-131,0.560000
29264,-23,-129,0.590000
29264,-23,-127,0.640000
29264,-23,-125,0.670000
29264,-23,-123,0.630000
29264,-23,-121,0.560000
29264,-23,-119,0.460000
29264,-23,-117,0.370000
29264,-23,-115,0.290000
29264,-23,-113,0.220000
29264,-23,-111,0.140000
29264,-23,-109,0.080000
29264,-23,-107,-0.030000
29264,-23,-105,-0.070000
29264,-23,-103,-0.100000
29264,-23,-101,-0.130000
29264,-23,-99,-0.180000
29264,-23,-97,-0.270000
29264,-23,-95,-0.390000
29264,-23,-93,-0.430000
29264,-23,-91,-0.450000
29264,-23,-89,-0.410000
29264,-23,-87,-0.320000
29264,-23,-85,-0.250000
29264,-23,-83,-0.150000
29264,-23,-81,-0.040000
29264,-23,-79,0.070000
29264,-23,-77,0.220000
29264,-23,-75,0.460000
29264,-23,-73,0.830000
29264,-23,-71,1.450000
29264,-23,-69,-1.670000
29264,-23,-67,-2.080000
29264,-23,-65,-2.070000
29264,-23,-63,-2.030000
29264,-23,-61,-1.990000
29264,-23,-59,-1.970000
29264,-23,-57,-1.970000
29264,-23,-55,-1.930000
29264,-23,-53,-1.990000
29264,-23,-51,-1.960000
29264,-23,-49,-1.960000
29264,-23,-47,-0.420000
29264,-23,-45,-0.350000
29264,-23,-43,-0.280000
29264,-23,-41,0.020000
29264,-23,-39,0.070000
29264,-23,-37,0.150000
29264,-23,-35,0.240000
29264,-23,-33,0.240000
29264,-23,-31,0.160000
29264,-23,-29,-0.010000
29264,-23,-27,-0.190000
29264,-23,-25,-0.350000
29264,-23,-23,-0.460000
29264,-23,-21,-0.530000
29264,-23,-19,-0.630000
29264,-23,-17,-0.810000
29264,-23,-15,-0.990000
29264,-23,-13,-1.150000
29264,-23,-11,-1.290000
29264,-23,-9,-1.360000
29264,-23,-7,-1.390000
29264,-23,-5,-1.410000
29264,-23,-3,-1.450000
29264,-23,-1,-1.510000
29264,-23,1,-1.550000
29264,-23,3,-1.500000
29264,-23,5,-1.430000
29264,-23,7,-1.350000
29264,-23,9,-1.420000
29264,-23,11,-1.570000
29264,-23,13,-1.770000
29264,-23,15,-1.890000
29264,-23,17,NaN
29264,-23,19,NaN
29264,-23,21,NaN
29264,-23,23,NaN
29264,-23,25,NaN
29264,-23,27,NaN
29264,-23,29,NaN
29264,-23,31,NaN
29264,-23,33,NaN
29264,-23,35,NaN
29264,-23,37,1.090000
29264,-23,39,1.070000
29264,-23,41,1.020000
29264,-23,43,0.960000
29264,-23,45,0.940000
29264,-23,47,NaN
29264,-23,49,0.380000
29264,-23,51,0.220000
29264,-23,53,0.100000
29264,-23,55,-0.090000
29264,-23,57,-0.270000
29264,-23,59,-0.420000
29264,-23,61,-0.510000
29264,-23,63,-0.530000
29264,-23,65,-0.520000
29264,-23,67,-0.520000
29264,-23,69,-0.530000
29264,-23,71,-0.550000
29264,-23,73,-0.590000
29264,-23,75,-0.580000
29264,-23,77,-0.540000
29264,-23,79,-0.460000
29264,-23,81,-0.380000
29264,-23,83,-0.330000
29264,-23,85,-0.300000
29264,-23,87,-0.270000
29264,-23,89,-0.230000
29264,-23,91,-0.130000
29264,-23,93,-0.030000
29264,-23,95,0.050000
29264,-23,97,0.090000
29264,-23,99,0.100000
29264,-23,101,0.120000
29264,-23,103,0.170000
29264,-23,105,0.220000
29264,-23,107,0.300000
29264,-23,109,0.430000
29264,-23,111,0.540000
29264,-23,113,-0.080000
29264,-23,115,-0.410000
29264,-23,117,-0.400000
29264,-23,119,-0.500000
29264,-23,121,-0.620000
29264,-23,123,-0.350000
29264,-23,125,0.470000
29264,-23,127,0.540000
29264,-23,129,0.460000
29264,-23,131,0.360000
29264,-23,133,0.440000
29264,-23,135,0.520000
29264,-23,137,0.490000
29264,-23,139,0.110000
29264,-23,141,-0.420000
29264,-23,143,-0.970000
29264,-23,145,-1.230000
29264,-23,147,-1.150000
